Whistler V2.0 (01-19-14)
,21745,15.92,17.16
,21748,15.92,17.16
,21751,15.92,17.16
,21755,15.92,17.16
,21758,15.92,17.16
,21762,15.43,17.16
,21765,15.92,17.16
,21769,15.92,17.16
,21772,15.43,17.16
,21775,15.92,17.16
,21779,15.92,17.16
,21782,15.92,17.16
,21785,15.92,17.16
,21789,15.43,17.16
,21792,15.92,17.16
,21795,15.43,17.16
,21799,15.92,17.16
,21803,15.92,17.16
,21806,15.92,17.16
,21810,15.92,17.16
,21813,15.92,17.16
,21816,15.92,17.16
,21820,15.92,17.16
,21823,15.92,17.16
,21826,15.92,17.16
,21830,15.92,17.16
,21833,15.43,17.16
,21836,15.92,17.16
,21840,15.92,17.16
,21843,15.92,17.16
,21847,15.92,17.16
,21850,15.92,17.16
,21854,15.92,17.16
,21857,15.92,17.16
,21860,15.92,17.16
,21864,15.92,17.16
,21867,15.92,17.00
,21870,15.92,17.00
,21874,15.92,17.00
,21877,15.92,17.00
,21880,15.92,17.00
,21884,15.92,17.00
,21888,15.92,17.00
,21891,15.43,17.00
,21895,15.92,17.00
,21898,15.92,17.00
,21901,15.43,17.00
,21905,15.92,17.00
,21908,15.92,17.00
,21911,15.92,17.00
,21915,15.92,17.00
,21918,15.92,17.00
,21921,15.43,17.00
,21925,15.92,17.00
,21928,15.92,17.00
,21932,15.92,17.00
,21935,15.43,17.00
,21939,15.92,17.00
,21942,15.92,17.00
,21945,15.43,17.00
,21949,15.92,17.00
,21952,15.92,17.00
,21955,15.43,17.00
,21959,15.92,17.00
,21962,15.92,17.00
,21965,15.92,17.00
,21969,15.43,17.00
,21972,15.92,17.00
,21976,15.92,17.00
,21980,15.92,17.00
,21983,15.92,17.00
,21986,15.92,17.00
,21990,15.92,17.00
,21993,15.92,17.00
,21996,15.92,17.00
,22000,15.92,17.00
,22003,15.92,17.00
,22006,15.92,17.00
,22010,15.92,17.00
,22013,15.92,17.00
,22017,15.92,17.24
,22021,15.92,17.24
,22024,15.43,17.24
,22027,15.43,17.24
,22030,15.43,17.24
,22034,15.43,17.24
,22037,15.92,17.24
,22040,15.43,17.24
,22044,15.43,17.24
,22047,15.43,17.24
,22050,15.43,17.24
,22054,15.92,17.24
,22057,15.92,17.24
,22061,15.43,17.24
,22065,15.92,17.24
,22068,15.92,17.24
,22071,15.92,17.24
,22075,15.43,17.24
,22078,15.92,17.24
,22081,15.43,17.24
,22085,15.92,17.24
,22088,15.92,17.24
,22091,15.92,17.24
,22095,15.43,17.24
,22098,15.92,17.24
,22102,15.92,17.24
,22106,15.92,17.24
,22109,15.92,17.24
,22112,15.92,17.24
,22115,15.92,17.24
,22119,15.92,17.24
,22122,15.43,17.24
,22125,15.92,17.24
,22129,15.92,17.24
,22132,15.43,17.24
,22135,15.92,17.24
,22139,15.92,17.24
,22142,15.43,17.24
,22146,15.43,17.24
,22150,15.43,17.24
,22153,15.43,17.24
,22156,15.43,17.24
,22160,15.43,17.24
,22163,15.43,17.20
,22166,15.92,17.20
,22170,15.43,17.20
,22173,15.43,17.20
,22176,15.92,17.20
,22180,15.92,17.20
,22183,15.92,17.20
,22187,15.92,17.20
,22191,15.43,17.20
,22194,15.92,17.20
,22197,15.43,17.20
,22200,15.92,17.20
,22204,15.43,17.20
,22207,15.43,17.20
,22210,15.92,17.20
,22214,15.43,17.20
,22217,15.92,17.20
,22220,15.43,17.20
,22224,15.43,17.20
,22227,15.43,17.20
,22231,15.43,17.20
,22235,15.43,17.20
,22238,15.92,17.20
,22241,15.43,17.20
,22245,15.43,17.20
,22248,15.92,17.20
,22251,15.92,17.20
,22255,15.43,17.20
,22258,15.43,17.20
,22261,15.43,17.20
,22265,15.92,17.20
,22268,15.43,17.20
,22272,15.92,17.20
,22276,15.43,17.20
,22279,15.92,17.20
,22282,15.43,17.20
,22285,15.92,17.20
,22289,15.43,17.20
,22292,15.92,17.20
,22295,15.43,17.20
,22299,15.92,17.20
,22302,15.43,17.20
,22305,15.92,17.20
,22309,15.43,17.58
,22312,15.43,17.58
,22316,15.92,17.58
,22320,15.43,17.58
,22323,15.92,17.58
,22326,15.92,17.58
,22330,15.92,17.58
,22333,15.43,17.58
,22336,15.92,17.58
,22340,15.92,17.58
,22343,15.92,17.58
,22346,15.92,17.58
,22350,15.43,17.58
,22353,15.92,17.58
,22356,15.43,17.58
,22361,15.92,17.58
,22364,15.92,17.58
,22367,15.43,17.58
,22370,15.92,17.58
,22374,15.92,17.58
,22377,15.92,17.58
,22380,15.43,17.58
,22384,15.92,17.58
,22387,15.43,17.58
,22390,15.92,17.58
,22394,15.43,17.58
,22397,15.92,17.58
,22401,15.92,17.58
,22405,15.92,17.58
,22408,15.92,17.58
,22411,15.92,17.58
,22415,15.92,17.58
,22418,15.92,17.58
,22421,15.92,17.58
,22425,15.43,17.58
,22428,15.92,17.58
,22431,15.43,17.58
,22435,15.43,17.58
,22438,15.92,17.58
,22441,15.43,17.58
,22446,15.43,17.58
,22449,15.92,17.58
,22452,15.92,17.58
,22456,15.92,17.58
,22459,15.92,17.68
,22462,15.92,17.68
,22465,15.43,17.68
,22469,15.43,17.68
,22472,15.92,17.68
,22475,15.92,17.68
,22479,15.92,17.68
,22482,15.92,17.68
,22486,15.43,17.68
,22490,15.92,17.68
,22493,15.43,17.68
,22496,15.92,17.68
,22500,15.92,17.68
,22503,15.92,17.68
,22506,15.92,17.68
,22510,15.43,17.68
,22513,15.92,17.68
,22516,15.43,17.68
,22520,15.92,17.68
,22523,15.92,17.68
,22526,15.92,17.68
,22531,15.92,17.68
,22534,15.43,17.68
,22537,15.43,17.68
,22541,15.92,17.68
,22544,15.92,17.68
,22547,15.43,17.68
,22550,15.92,17.68
,22554,15.92,17.68
,22557,15.43,17.68
,22560,15.43,17.68
,22564,15.43,17.68
,22567,15.92,17.68
,22571,15.92,17.68
,22575,15.92,17.68
,22578,15.92,17.68
,22581,15.92,17.68
,22585,15.92,17.68
,22588,15.92,17.68
,22591,15.92,17.68
,22595,15.92,17.68
,22598,15.92,17.68
,22601,15.43,17.68
,22605,15.43,17.30
,22608,15.43,17.30
,22611,15.92,17.30
,22616,15.92,17.30
,22619,15.92,17.30
,22622,15.92,17.30
,22626,15.92,17.30
,22629,15.92,17.30
,22632,15.43,17.30
,22635,15.92,17.30
,22639,15.92,17.30
,22642,15.43,17.30
,22645,15.43,17.30
,22649,15.92,17.30
,22652,15.43,17.30
,22656,15.92,17.30
,22660,15.43,17.30
,22663,15.92,17.30
,22666,15.92,17.30
,22670,15.43,17.30
,22673,15.43,17.30
,22676,15.92,17.30
,22680,15.43,17.30
,22683,15.43,17.30
,22686,15.43,17.30
,22690,15.92,17.30
,22693,15.92,17.30
,22696,15.92,17.30
,22701,15.92,17.30
,22704,15.92,17.30
,22707,15.92,17.30
,22711,15.92,17.30
,22714,15.92,17.30
,22717,15.92,17.30
,22720,15.92,17.30
,22724,15.92,17.30
,22727,15.92,17.30
,22730,15.92,17.30
,22734,15.43,17.30
,22737,15.92,17.30
,22740,15.92,17.30
,22745,15.43,17.30
,22748,15.92,17.30
,22751,15.92,17.32
,22755,15.92,17.32
,22758,15.92,17.32
,22761,15.92,17.32
,22765,15.92,17.32
,22768,15.92,17.32
,22771,15.43,17.32
,22775,15.92,17.32
,22778,15.43,17.32
,22781,15.92,17.32
,22786,15.92,17.32
,22789,15.43,17.32
,22792,15.43,17.32
,22796,15.43,17.32
,22799,15.43,17.32
,22802,15.43,17.32
,22805,15.43,17.32
,22809,15.43,17.32
,22812,15.92,17.32
,22815,15.43,17.32
,22819,15.92,17.32
,22822,15.43,17.32
,22825,15.92,17.32
,22830,15.43,17.32
,22833,15.43,17.32
,22836,15.92,17.32
,22840,15.43,17.32
,22843,15.92,17.32
,22846,15.43,17.32
,22850,15.43,17.32
,22853,15.92,17.32
,22856,15.92,17.32
,22860,15.43,17.32
,22863,15.43,17.32
,22866,15.43,17.32
,22871,15.92,17.32
,22874,15.92,17.32
,22877,15.43,17.32
,22881,15.43,17.32
,22884,15.92,17.32
,22887,15.43,17.32
,22891,15.92,17.32
,22894,15.92,17.32
,22897,15.92,17.32
,22900,15.92,17.58
,22904,15.43,17.58
,22907,15.43,17.58
,22910,15.92,17.58
,22915,15.92,17.58
,22918,15.92,17.58
,22921,15.43,17.58
,22925,15.43,17.58
,22928,15.43,17.58
,22931,15.43,17.58
,22935,15.92,17.58
,22938,15.92,17.58
,22941,15.92,17.58
,22945,15.92,17.58
,22948,15.92,17.58
,22951,15.43,17.58
,22956,15.43,17.58
,22959,15.43,17.58
,22962,15.43,17.58
,22966,15.92,17.58
,22969,15.43,17.58
,22972,15.43,17.58
,22976,15.92,17.58
,22979,15.92,17.58
,22982,15.43,17.58
,22985,15.92,17.58
,22989,15.92,17.58
,22992,15.92,17.58
,22995,15.92,17.58
,23000,15.43,17.58
,23003,15.92,17.58
,23006,15.43,17.58
,23010,15.92,17.58
,23013,15.43,17.58
,23016,15.92,17.58
,23020,15.92,17.58
,23023,15.43,17.58
,23026,15.92,17.58
,23030,15.92,17.58
,23033,15.92,17.58
,23036,15.43,17.58
,23041,15.43,17.58
,23044,15.43,17.58
,23047,15.43,17.66
,23051,15.92,17.66
,23054,15.92,17.66
,23057,15.92,17.66
,23061,15.43,17.66
,23064,15.43,17.66
,23067,15.92,17.66
,23070,15.43,17.66
,23074,15.92,17.66
,23077,15.43,17.66
,23080,15.43,17.66
,23085,15.92,17.66
,23088,15.92,17.66
,23091,15.43,17.66
,23095,15.43,17.66
,23098,15.92,17.66
,23101,15.43,17.66
,23105,15.43,17.66
,23108,15.92,17.66
,23111,15.92,17.66
,23115,15.92,17.66
,23118,15.92,17.66
,23121,15.92,17.66
,23126,15.92,17.66
,23129,15.43,17.66
,23132,15.43,17.66
,23136,15.92,17.66
,23139,15.43,17.66
,23142,15.92,17.66
,23146,15.92,17.66
,23149,15.43,17.66
,23152,15.92,17.66
,23155,15.92,17.66
,23159,15.92,17.66
,23162,15.92,17.66
,23165,15.43,17.66
,23170,15.43,17.66
,23173,15.92,17.66
,23176,15.43,17.66
,23180,15.92,17.66
,23183,15.43,17.66
,23186,15.43,17.66
,23190,15.92,17.66
,23193,15.43,17.66
,23196,15.92,17.24
,23200,15.43,17.24
,23203,15.92,17.24
,23206,15.92,17.24
,23211,15.92,17.24
,23214,15.92,17.24
,23217,15.92,17.24
,23221,15.92,17.24
,23224,15.43,17.24
,23227,15.92,17.24
,23231,15.92,17.24
,23234,15.92,17.24
,23237,15.92,17.24
,23240,15.43,17.24
,23244,15.43,17.24
,23247,15.92,17.24
,23250,15.92,17.24
,23255,15.92,17.24
,23258,15.43,17.24
,23261,15.92,17.24
,23265,15.92,17.24
,23268,15.92,17.24
,23271,15.92,17.24
,23275,15.92,17.24
,23278,15.92,17.24
,23281,15.92,17.24
,23285,15.43,17.24
,23288,15.43,17.24
,23291,15.92,17.24
,23296,15.92,17.24
,23299,15.92,17.24
,23302,15.92,17.24
,23306,15.92,17.24
,23309,15.92,17.24
,23312,15.43,17.24
,23316,15.43,17.24
,23319,15.92,17.24
,23322,15.92,17.24
,23326,15.92,17.24
,23329,15.92,17.24
,23332,15.43,17.24
,23335,15.92,17.24
,23340,15.43,17.24
,23343,15.92,17.46
,23346,15.43,17.46
,23350,15.92,17.46
,23353,15.92,17.46
,23356,15.92,17.46
,23360,15.92,17.46
,23363,15.92,17.46
,23366,15.92,17.46
,23370,15.92,17.46
,23373,15.92,17.46
,23376,15.92,17.46
,23380,15.92,17.46
,23384,15.92,17.46
,23387,15.92,17.46
,23391,15.92,17.46
,23394,15.92,17.46
,23397,15.43,17.46
,23401,15.92,17.46
,23404,15.43,17.46
,23407,15.92,17.46
,23411,15.92,17.46
,23414,15.92,17.46
,23417,15.92,17.46
,23420,15.92,17.46
,23425,15.43,17.46
,23428,15.43,17.46
,23431,15.43,17.46
,23435,15.92,17.46
,23438,15.92,17.46
,23441,15.43,17.46
,23445,15.92,17.46
,23448,15.92,17.46
,23451,15.92,17.46
,23455,15.43,17.46
,23458,15.92,17.46
,23461,15.43,17.46
,23465,15.43,17.46
,23469,15.92,17.46
,23472,15.43,17.46
,23476,15.43,17.46
,23479,15.92,17.46
,23482,15.43,17.46
,23486,15.92,17.46
,23489,15.92,17.66
,23492,15.92,17.66
,23496,15.92,17.66
,23499,15.92,17.66
,23502,15.43,17.66
,23505,15.43,17.66
,23510,15.92,17.66
,23513,15.43,17.66
,23516,15.92,17.66
,23520,15.92,17.66
,23523,15.92,17.66
,23526,15.92,17.66
,23530,15.92,17.66
,23533,15.43,17.66
,23536,15.43,17.66
,23540,15.92,17.66
,23543,15.43,17.66
,23546,15.92,17.66
,23550,15.43,17.66
,23554,15.43,17.66
,23557,15.92,17.66
,23561,15.92,17.66
,23564,15.43,17.66
,23567,15.92,17.66
,23571,15.92,17.66
,23574,15.92,17.66
,23577,15.92,17.66
,23581,15.43,17.66
,23584,15.43,17.66
,23587,15.92,17.66
,23590,15.92,17.66
,23595,15.92,17.66
,23598,15.92,17.66
,23601,15.92,17.66
,23605,15.92,17.66
,23608,15.43,17.66
,23611,15.92,17.66
,23615,15.92,17.66
,23618,15.92,17.66
,23621,15.92,17.66
,23625,15.43,17.66
,23628,15.92,17.66
,23631,15.92,17.66
,23635,15.92,17.66
,23639,15.92,17.10
,23642,15.92,17.10
,23646,15.43,17.10
,23649,15.92,17.10
,23652,15.92,17.10
,23656,15.92,17.10
,23659,15.43,17.10
,23662,15.43,17.10
,23666,15.43,17.10
,23669,15.92,17.10
,23672,15.43,17.10
,23675,15.43,17.10
,23680,15.43,17.10
,23683,15.92,17.10
,23686,15.92,17.10
,23690,15.92,17.10
,23693,15.43,17.10
,23696,15.92,17.10
,23700,15.43,17.10
,23703,15.92,17.10
,23706,15.43,17.10
,23710,15.43,17.10
,23713,15.92,17.10
,23716,15.92,17.10
,23720,15.92,17.10
,23724,15.92,17.10
,23727,15.92,17.10
,23731,15.92,17.10
,23734,15.92,17.10
,23737,15.92,17.10
,23741,15.92,17.10
,23744,15.92,17.10
,23747,15.92,17.10
,23751,15.92,17.10
,23754,15.92,17.10
,23757,15.92,17.10
,23761,15.43,17.10
,23764,15.92,17.10
,23768,15.92,17.10
,23771,15.92,17.10
,23775,15.92,17.10
,23778,15.43,17.10
,23781,15.92,17.10
,23785,15.43,17.50
,23788,15.43,17.50
,23791,15.92,17.50
,23795,15.92,17.50
,23798,15.92,17.50
,23801,15.92,17.50
,23805,15.92,17.50
,23809,15.43,17.50
,23812,15.92,17.50
,23816,15.43,17.50
,23819,15.92,17.50
,23822,15.43,17.50
,23826,15.43,17.50
,23829,15.43,17.50
,23832,15.92,17.50
,23836,15.43,17.50
,23839,15.92,17.50
,23842,15.92,17.50
,23846,15.92,17.50
,23849,15.92,17.50
,23853,15.43,17.50
,23856,15.92,17.50
,23860,15.92,17.50
,23863,15.92,17.50
,23866,15.92,17.50
,23870,15.92,17.50
,23873,15.43,17.50
,23876,15.92,17.50
,23880,15.92,17.50
,23883,15.43,17.50
,23886,15.43,17.50
,23890,15.92,17.50
,23894,15.92,17.50
,23897,15.43,17.50
,23901,15.92,17.50
,23904,15.43,17.50
,23907,15.92,17.50
,23911,15.92,17.50
,23914,15.43,17.50
,23917,15.92,17.50
,23921,15.43,17.50
,23924,15.43,17.50
,23927,15.92,17.50
,23931,15.92,17.68
,23934,15.43,17.68
,23938,15.43,17.68
,23941,15.92,17.68
,23945,15.43,17.68
,23948,15.43,17.68
,23951,15.92,17.68
,23955,15.92,17.68
,23958,15.92,17.68
,23961,15.43,17.68
,23965,15.43,17.68
,23968,15.43,17.68
,23971,15.92,17.68
,23975,15.92,17.68
,23979,15.92,17.68
,23982,15.43,17.68
,23986,15.92,17.68
,23989,15.92,17.68
,23992,15.43,17.68
,23996,15.43,17.68
,23999,15.92,17.68
,24002,15.92,17.68
,24006,15.43,17.68
,24009,15.92,17.68
,24012,15.92,17.68
,24016,15.92,17.68
,24019,15.43,17.68
,24023,15.92,17.68
,24026,15.43,17.68
,24030,15.92,17.68
,24033,15.92,17.68
,24036,15.92,17.68
,24040,15.92,17.68
,24043,15.92,17.68
,24046,15.92,17.68
,24050,15.92,17.68
,24053,15.43,17.68
,24056,15.92,17.68
,24060,15.43,17.68
,24064,15.92,17.68
,24067,15.92,17.68
,24071,15.43,17.68
,24074,15.92,17.68
,24077,15.92,17.68
,24081,15.92,17.40
,24084,15.92,17.40
,24087,15.92,17.40
,24091,15.43,17.40
,24094,15.92,17.40
,24097,15.43,17.40
,24101,15.92,17.40
,24104,15.92,17.40
,24108,15.92,17.40
,24111,15.43,17.40
,24115,15.92,17.40
,24118,15.92,17.40
,24121,15.92,17.40
,24125,15.92,17.40
,24128,15.92,17.40
,24131,15.92,17.40
,24135,15.92,17.40
,24138,15.92,17.40
,24141,15.92,17.40
,24145,15.43,17.40
,24148,15.92,17.40
,24152,15.43,17.40
,24156,15.92,17.40
,24159,15.43,17.40
,24162,15.92,17.40
,24166,15.92,17.40
,24169,15.92,17.40
,24172,15.92,17.40
,24176,15.43,17.40
,24179,15.43,17.40
,24182,15.43,17.40
,24186,15.92,17.40
,24189,15.43,17.40
,24193,15.92,17.40
,24197,15.92,17.40
,24200,15.92,17.40
,24203,15.92,17.40
,24206,15.92,17.40
,24210,15.92,17.40
,24213,15.92,17.40
,24216,15.92,17.40
,24220,15.92,17.40
,24223,15.92,17.40
,24226,15.92,17.82
,24230,15.92,17.82
,24233,15.43,17.82
,24237,15.92,17.82
,24241,15.92,17.82
,24244,15.92,17.82
,24247,15.92,17.82
,24251,15.92,17.82
,24254,15.43,17.82
,24257,15.43,17.82
,24261,15.43,17.82
,24264,15.92,17.82
,24267,15.92,17.82
,24271,15.43,17.82
,24274,15.92,17.82
,24278,15.92,17.82
,24282,15.92,17.82
,24285,15.92,17.82
,24288,15.92,17.82
,24291,15.92,17.82
,24295,15.92,17.82
,24298,15.92,17.82
,24301,15.43,17.82
,24305,15.92,17.82
,24308,15.92,17.82
,24311,15.43,17.82
,24315,15.92,17.82
,24318,15.92,17.82
,24322,15.43,17.82
,24326,15.92,17.82
,24329,15.92,17.82
,24332,15.92,17.82
,24336,15.92,17.82
,24339,15.43,17.82
,24342,15.92,17.82
,24346,15.92,17.82
,24349,15.92,17.82
,24352,15.92,17.82
,24356,15.43,17.82
,24359,15.92,17.82
,24363,15.43,17.82
,24367,15.92,17.82
,24370,15.92,17.82
,24373,15.92,17.82
,24376,15.43,17.00
,24380,15.92,17.00
,24383,15.92,17.00
,24386,15.92,17.00
,24390,15.92,17.00
,24393,15.92,17.00
,24396,15.92,17.00
,24400,15.92,17.00
,24403,15.92,17.00
,24407,15.92,17.00
,24411,15.92,17.00
,24414,15.43,17.00
,24417,15.43,17.00
,24421,15.92,17.00
,24424,15.92,17.00
,24427,15.43,17.00
,24431,15.43,17.00
,24434,15.43,17.00
,24437,15.43,17.00
,24441,15.92,17.00
,24444,15.92,17.00
,24448,15.92,17.00
,24452,15.43,17.00
,24455,15.92,17.00
,24458,15.92,17.00
,24461,15.43,17.00
,24465,15.92,17.00
,24468,15.43,17.00
,24471,15.92,17.00
,24475,15.92,17.00
,24478,15.92,17.00
,24481,15.43,17.00
,24485,15.92,17.00
,24488,15.92,17.00
,24492,15.92,17.00
,24496,15.92,17.00
,24499,15.92,17.00
,24502,15.92,17.00
,24506,15.92,17.00
,24509,15.92,17.00
,24512,15.92,17.00
,24516,15.92,17.00
,24519,15.92,17.00
,24522,15.43,16.90
,24526,15.43,16.90
,24529,15.92,16.90
,24532,15.92,16.90
,24537,15.92,16.90
,24540,15.92,16.90
,24543,15.43,16.90
,24546,15.43,16.90
,24550,15.92,16.90
,24553,15.92,16.90
,24556,15.43,16.90
,24560,15.43,16.90
,24563,15.43,16.90
,24566,15.92,16.90
,24570,15.92,16.90
,24573,15.92,16.90
,24577,15.92,16.90
,24581,15.92,16.90
,24584,15.92,16.90
,24587,15.43,16.90
,24591,15.92,16.90
,24594,15.92,16.90
,24597,15.92,16.90
,24601,15.92,16.90
,24604,15.92,16.90
,24607,15.43,16.90
,24611,15.92,16.90
,24614,15.92,16.90
,24617,15.92,16.90
,24622,15.92,16.90
,24625,15.92,16.90
,24628,15.92,16.90
,24632,15.92,16.90
,24635,15.92,16.90
,24638,15.92,16.90
,24641,15.43,16.90
,24645,15.92,16.90
,24648,15.92,16.90
,24651,15.92,16.90
,24655,15.92,16.90
,24658,15.43,16.90
,24662,15.43,16.90
,24666,15.92,16.90
,24669,15.92,17.30
,24672,15.43,17.30
,24676,15.43,17.30
,24679,15.92,17.30
,24682,15.92,17.30
,24686,15.92,17.30
,24689,15.43,17.30
,24692,15.92,17.30
,24696,15.43,17.30
,24699,15.92,17.30
,24702,15.92,17.30
,24707,15.43,17.30
,24710,15.43,17.30
,24713,15.92,17.30
,24717,15.43,17.30
,24720,15.43,17.30
,24723,15.92,17.30
,24726,15.92,17.30
,24730,15.92,17.30
,24733,15.92,17.30
,24736,15.92,17.30
,24740,15.43,17.30
,24743,15.92,17.30
,24747,15.92,17.30
,24751,15.92,17.30
,24754,15.92,17.30
,24757,15.43,17.30
,24761,15.92,17.30
,24764,15.92,17.30
,24767,15.92,17.30
,24771,15.92,17.30
,24774,15.92,17.30
,24777,15.92,17.30
,24781,15.43,17.30
,24784,15.92,17.30
,24787,15.43,17.30
,24792,15.92,17.30
,24795,15.92,17.30
,24798,15.92,17.30
,24802,15.43,17.30
,24805,15.92,17.30
,24808,15.43,17.30
,24811,15.43,17.30
,24815,15.43,17.30
,24818,15.92,17.46
,24821,15.92,17.46
,24825,15.43,17.46
,24828,15.92,17.46
,24832,15.92,17.46
,24836,15.92,17.46
,24839,15.92,17.46
,24842,15.92,17.46
,24846,15.92,17.46
,24849,15.92,17.46
,24852,15.43,17.46
,24856,15.92,17.46
,24859,15.92,17.46
,24862,15.92,17.46
,24866,15.92,17.46
,24869,15.43,17.46
,24872,15.92,17.46
,24877,15.43,17.46
,24880,15.92,17.46
,24883,15.92,17.46
,24887,15.92,17.46
,24890,15.43,17.46
,24893,15.92,17.46
,24896,15.92,17.46
,24900,15.92,17.46
,24903,15.43,17.46
,24906,15.92,17.46
,24910,15.92,17.46
,24913,15.92,17.46
,24916,15.92,17.46
,24921,15.92,17.46
,24924,15.43,17.46
,24927,15.43,17.46
,24931,15.92,17.46
,24934,15.43,17.46
,24937,15.43,17.46
,24941,15.92,17.46
,24944,15.92,17.46
,24947,15.92,17.46
,24951,15.43,17.46
,24954,15.92,17.46
,24957,15.92,17.46
,24962,15.92,17.46
,24965,15.92,17.68
,24968,15.92,17.68
,24972,15.43,17.68
,24975,15.92,17.68
,24978,15.92,17.68
,24981,15.43,17.68
,24985,15.92,17.68
,24988,15.43,17.68
,24991,15.43,17.68
,24995,15.92,17.68
,24998,15.92,17.68
,25001,15.92,17.68
,25006,15.43,17.68
,25009,15.92,17.68
,25012,15.92,17.68
,25016,15.43,17.68
,25019,15.92,17.68
,25022,15.43,17.68
,25026,15.92,17.68
,25029,15.92,17.68
,25032,15.43,17.68
,25036,15.92,17.68
,25039,15.92,17.68
,25042,15.43,17.68
,25047,15.92,17.68
,25050,15.43,17.68
,25053,15.43,17.68
,25057,15.92,17.68
,25060,15.43,17.68
,25063,15.92,17.68
,25067,15.92,17.68
,25070,15.92,17.68
,25073,15.92,17.68
,25076,15.92,17.68
,25080,15.43,17.68
,25083,15.92,17.68
,25086,15.92,17.68
,25091,15.92,17.68
,25094,15.92,17.68
,25097,15.92,17.68
,25101,15.92,17.68
,25104,15.43,17.68
,25107,15.92,17.68
,25111,15.92,17.30
,25114,15.92,17.30
,25117,15.92,17.30
,25121,15.92,17.30
,25124,15.43,17.30
,25127,15.92,17.30
,25132,15.92,17.30
,25135,15.92,17.30
,25138,15.92,17.30
,25142,15.92,17.30
,25145,15.92,17.30
,25148,15.92,17.30
,25152,15.92,17.30
,25155,15.92,17.30
,25158,15.92,17.30
,25161,15.92,17.30
,25165,15.43,17.30
,25168,15.92,17.30
,25171,15.92,17.30
,25176,15.92,17.30
,25179,15.43,17.30
,25182,15.92,17.30
,25186,15.43,17.30
,25189,15.92,17.30
,25192,15.92,17.30
,25196,15.43,17.30
,25199,15.43,17.30
,25202,15.92,17.30
,25206,15.43,17.30
,25209,15.92,17.30
,25212,15.92,17.30
,25217,15.92,17.30
,25220,15.92,17.30
,25223,15.92,17.30
,25227,15.92,17.30
,25230,15.43,17.30
,25233,15.92,17.30
,25237,15.92,17.30
,25240,15.92,17.30
,25243,15.92,17.30
,25246,15.92,17.30
,25250,15.92,17.30
,25253,15.92,17.30
,25256,15.92,17.30
,25261,15.43,17.16
Data collection stopped.
